output_path,split,design,idx,status,file
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,41,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut41.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,42,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut42.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,43,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut43.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,44,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut44.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,45,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut45.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,46,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut46.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,47,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut47.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,48,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut48.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,49,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut49.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,50,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut50.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,51,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut51.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,52,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut52.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,53,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut53.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,54,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut54.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,55,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut55.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,56,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut56.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,57,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut57.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,58,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut58.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,59,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut59.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,60,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut60.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,61,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut61.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,62,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut62.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,63,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut63.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,64,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut64.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,65,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut65.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,66,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut66.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,67,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut67.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,68,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut68.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,69,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut69.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,70,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut70.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,71,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut71.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,72,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut72.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,73,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut73.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,74,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut74.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,75,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut75.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,76,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut76.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,77,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut77.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,78,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut78.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,79,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut79.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,80,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut80.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,81,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut81.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,82,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut82.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,83,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut83.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,84,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut84.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,85,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut85.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,86,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut86.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,87,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut87.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,88,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut88.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,89,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut89.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,90,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut90.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,91,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut91.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,92,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut92.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,93,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut93.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,94,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut94.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,95,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut95.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,96,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut96.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,97,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut97.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,98,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut98.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,99,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut99.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,100,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut100.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,101,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut101.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,102,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut102.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,103,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut103.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,104,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut104.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,105,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut105.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,106,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut106.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,107,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut107.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,108,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut108.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,109,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut109.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,110,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut110.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,111,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut111.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,112,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut112.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,113,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut113.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,114,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut114.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,115,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut115.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,116,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut116.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,117,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut117.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,118,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut118.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,119,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut119.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,120,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut120.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,121,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut121.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,122,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut122.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,123,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut123.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,124,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut124.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,125,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut125.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,126,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut126.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,127,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut127.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,128,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut128.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,129,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut129.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,130,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut130.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,131,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut131.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,132,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut132.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,133,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut133.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,134,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut134.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,135,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut135.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,136,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut136.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,137,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut137.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,138,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut138.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,139,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut139.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,140,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut140.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,141,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut141.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,142,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut142.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,143,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut143.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,144,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut144.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,145,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut145.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,146,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut146.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,147,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut147.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,148,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut148.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,149,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut149.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,150,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut150.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,151,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut151.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,152,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut152.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,153,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut153.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,154,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut154.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,155,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut155.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,156,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut156.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,157,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut157.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,158,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut158.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,159,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut159.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,160,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut160.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,161,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut161.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,162,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut162.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,163,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut163.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,164,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut164.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,165,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut165.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,166,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut166.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,167,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut167.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,168,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut168.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,169,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut169.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,170,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut170.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,171,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut171.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,172,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut172.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,173,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut173.s2p
C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2,train,TSV,174,skipped,C:\ffzhzh\SyncFiles\Temp\HFSS_sim\LHS400_Connection2\train\TSV\dut174.s2p
